engine_id,MAE
118,254.73245459846353
133,227.92977973445142
173,213.6942502915175
49,210.33634356008284
179,210.16829564634926
225,203.51117000654278
171,194.23435357889392
158,192.26817243483222
88,188.89305099692447
131,188.24787625472987
37,188.1238992663056
190,186.3625252749935
164,184.95866553769116
174,184.70769496355902
207,181.06471883337147
91,179.3154347370138
201,177.66747792102487
47,177.3735033389019
184,176.8069317487321
52,176.27996766060872
215,174.27445485037197
239,173.76535241536595
151,173.16759685825272
56,172.4988985025759
10,171.75997319321914
117,171.5076772462073
112,170.02854952241026
180,168.76182249595306
241,167.60157147766463
71,166.8458928342491
55,166.7846697038629
18,166.04713936640528
203,166.00565316835235
48,165.554908007333
6,164.94832897163235
116,164.89375010589626
9,163.26592934330023
1,161.6700265595516
243,161.1640374912966
109,159.28950561061214
46,158.27158477214203
65,157.13272061063938
162,156.7831457514072
72,155.934611381367
157,155.26210683631814
11,155.0814633022587
108,154.13879845582656
53,154.00211412637645
126,152.8659404397491
161,151.61881238840454
26,151.1907377754332
191,150.9759575447795
3,150.52849190450073
155,150.52394682674182
111,150.50417635771257
2,150.02693435379865
159,149.9831980798737
146,149.20861844135803
80,147.43428463416504
51,146.37946585489533
23,145.386975711234
227,145.20008514806705
62,145.1375331667199
30,144.79990337225803
233,144.73832302182618
58,144.71039864400765
85,144.5423635883869
140,143.75566865388325
42,143.42201875353064
232,143.34346310955772
228,142.29243896198832
163,142.11567976140606
144,142.06336341266888
41,141.96330968045112
208,141.45361519218284
229,141.25356903722187
12,140.60747066529962
221,138.9350487546833
132,138.74329435576578
187,138.71692636548886
166,138.68675526967266
149,137.92619224079493
96,137.36869492421275
34,137.25701841908494
106,136.57579427920462
31,136.25160397310367
101,135.69029040914998
165,135.4716519984645
167,135.3100670281459
152,135.28415310889253
224,135.17989457652564
249,135.0573400433385
4,134.86990729767243
100,134.69643063695565
206,134.0309121521822
172,133.95007534137665
188,133.77968403312613
244,133.75315863949055
87,133.06340984588485
134,132.94515700306133
29,132.8809159137159
128,132.2900751196402
78,131.37046323166848
20,131.04261500376774
14,131.03451263162032
202,130.63887418546364
97,130.48110224073312
13,130.05393556910568
205,129.36069973463069
223,129.03801714257966
74,128.8134431453693
189,128.81288892259525
185,128.65754561237375
94,128.2045593270366
139,127.57791851190477
230,127.50496611937756
125,127.33864901918152
95,126.29012441317082
147,126.26179545060283
127,126.12585844861658
216,125.42451006377043
98,125.40765813696612
218,125.17556578040056
103,125.01460955325143
69,124.1177712957304
21,123.91412829931973
137,123.4428501237747
177,122.61531949760766
8,122.17687182215674
86,122.15740729617606
212,121.72169823828409
15,121.62109107174136
242,121.5179198391478
75,121.28313873370578
7,121.2757647686736
35,121.23649757236227
61,121.23233549222797
169,121.19258144775858
200,119.99232348175451
123,119.7578296975993
43,119.32698469660518
145,118.48116854990586
19,118.18660530627346
236,117.8035941123053
204,116.79016992356603
247,116.5579695211039
79,116.30170765611633
60,115.58232327012642
237,115.39280701884923
234,115.02446347335459
32,114.15239569160998
220,113.64098513708512
182,113.16788856012069
222,113.10016897256884
136,112.84409605915371
22,112.52834722222221
245,112.19875709260975
40,112.11998978494624
193,112.0665782703886
28,112.01179671957672
217,111.96440963566634
142,111.44167382459314
104,111.24742996915364
141,110.72977629090127
57,109.34478873239436
213,109.30737521893815
39,108.43901065755594
44,108.34638467261905
154,108.26280592105265
235,108.04245714465958
33,107.95406237179488
5,107.93629544692396
102,107.89210755910756
231,107.80264648071226
90,107.77523958333333
82,107.66483734139425
148,107.19539356975184
226,107.08527495154418
93,106.9770684318555
92,106.85734680898675
54,106.80437337164751
238,106.79391666666666
160,106.7521938271605
129,106.03779906803828
248,105.96541458489295
110,105.91540688509022
121,105.75340811965812
192,105.67056267713102
113,105.47937065878985
24,105.1950524691358
50,105.08932291666666
183,104.84662802066039
83,104.70137911568136
73,104.59366069835961
70,104.50239709192134
119,104.49797283950618
168,104.34402298850576
45,104.20006763858365
107,104.106293500481
64,104.06062432867884
16,103.61322608604844
138,103.54366879577115
143,103.03723193400167
81,102.98703117684784
120,102.76494653865434
38,102.41480380952382
219,101.64362478588558
199,101.52017042439431
122,100.72817290940766
197,100.6470635132841
176,100.09689922480621
59,99.78856133333333
178,99.73522348939576
124,99.66266218911808
66,99.58237845622119
99,97.95014577294685
186,97.76743316294322
105,97.57545518207282
130,97.23371062801934
67,96.95117547380157
153,96.5849829059829
27,96.39848777636054
196,96.38747793263647
84,94.72091931216931
63,94.5418299819928
198,94.23419616519175
210,93.94901449275363
246,93.59653504033847
68,93.33447704081632
195,93.33436089065256
209,92.98537378984652
114,92.6729909090909
170,92.23257272727274
89,91.72690170940172
175,91.29969013605441
76,91.19055116883118
240,89.81052721088436
150,89.22688714771623
25,89.02111111111111
135,88.12042031098154
77,87.34933112420227
17,87.26353571428572
211,86.72180263157895
36,86.57221376811594
194,86.50578014184397
156,84.11748863636363
181,80.88191164658635
214,78.86486904761905
115,78.10818750000001
