engine_id,MAE
118,268.10184378629503
133,235.53546966731898
179,226.130859375
173,224.4210758377425
49,220.3889692585895
225,214.59546516154145
158,205.58097290640396
171,203.37972085385877
164,195.56936604429006
37,195.38162356930903
88,195.29048325561683
207,194.8911149825784
190,194.50530303030303
47,192.89748677248676
201,192.7122105723023
131,192.57333184057325
174,190.30564263322884
239,190.19642857142856
91,188.84394153701086
184,187.52733013937282
52,186.0639344262295
215,185.02569124423965
151,182.32035714285712
56,180.3225181598063
180,179.95904436860067
117,179.13780788177343
10,179.03877887788778
18,178.108488258317
116,177.96891760117015
65,177.5625
71,177.4425824175824
55,177.0808142369576
112,176.96206129510628
9,176.07445734477537
6,175.1934948979592
241,173.54132653061228
203,172.4118262689691
48,171.68359788359788
109,170.35427528675706
1,169.67407407407407
46,169.3616402116402
243,168.1475324675325
162,167.22191930207197
108,163.75748164878598
53,163.4891304347826
11,162.15157142857143
80,161.98200224971876
72,161.36492495831018
126,161.195
161,160.97590702947846
3,160.7980392156863
157,160.50997686524005
155,159.78703161592506
2,159.58366935483872
26,159.34927113702628
146,159.093962585034
111,158.65568513119533
159,158.52350813743215
191,158.2941690962099
62,157.18367346938774
144,157.1002915451895
140,156.75925390399073
208,156.0839808726838
30,156.0472303206997
51,155.03250915750917
227,154.40531914893617
233,153.78691476590635
58,153.65372670807454
163,153.59111721611725
23,152.84326263256395
41,152.47102130325814
42,151.96381784154713
229,150.6207111665627
85,150.54650793650796
228,149.6909461152882
221,149.2991672005125
232,148.76270913770912
187,148.43613256113255
34,148.31587301587302
4,147.77930813581037
172,147.67583655083652
12,147.3112012987013
96,147.08268101761254
166,146.09026867627784
206,145.5566037735849
224,145.46790651744567
152,145.11173469387757
244,145.08338870431893
101,144.16575529733424
87,143.90178571428572
106,143.85581395348837
31,143.68935309973045
149,143.55765306122447
100,143.34489795918367
167,143.10714285714283
97,143.00221088435376
185,142.41706730769232
249,141.7060574229692
165,141.58648459383753
132,141.28817733990147
29,140.49981684981688
188,140.0712526389866
13,139.97822299651568
128,139.70141406816535
94,139.68686868686868
78,139.64070351758795
14,139.14250353606792
230,138.80491744436466
139,138.42803571428573
20,137.24797496318115
202,136.85394736842105
223,136.70402930402932
134,136.29981684981686
98,136.16273932253313
216,135.9485566247224
74,135.84141376757958
205,135.7748120300752
189,134.68863981762917
125,134.16983282674772
177,134.07086466165413
61,133.75129533678756
218,133.51988416988416
95,132.826367781155
127,132.2414596273292
147,131.7271662763466
86,130.4267857142857
169,130.1157142857143
8,129.91779728651235
21,129.85693877551017
75,129.80985634477256
212,129.40228731942213
145,129.1630347054076
123,128.49857142857144
236,128.24486863711002
137,127.91256157635468
15,127.82555739058628
103,127.75433526011561
200,127.44355500821017
69,127.24142857142857
242,127.0048319327731
43,126.90946843853821
7,126.57457983193278
60,126.48524379811806
35,126.35252100840337
32,125.3796768707483
79,125.35906757912747
237,122.50334821428571
204,122.20892857142857
19,121.97663971248879
247,121.14933035714287
22,121.06116071428573
90,120.43258928571427
234,120.32995391705067
182,119.35111317254174
142,119.2904611211573
245,119.08812615955472
104,118.94948308270676
40,118.75460829493088
136,118.63149350649351
220,117.46952380952382
154,117.41799812030077
28,117.28119047619049
217,117.22722914669225
44,117.18984962406016
222,116.95880952380952
235,116.52195945945945
33,116.25095238095237
54,116.10665024630542
39,116.04857142857142
141,115.95704633204632
213,115.64334975369458
82,115.357881773399
193,115.34064039408868
5,115.07394366197182
93,114.99236453201972
168,114.73891625615765
226,114.12812187812187
57,113.89210261569416
121,113.67357642357642
231,113.66833166833166
102,113.49475524475524
148,112.82796780684104
92,112.66479591836735
129,112.24922918807812
183,112.1916752312436
219,111.98869475847894
192,111.80395683453237
160,111.29153439153441
81,111.07433862433862
119,110.6899470899471
24,110.64603174603175
70,110.05170575692965
110,110.02010582010581
238,109.99523809523808
143,109.71482277121376
113,109.4436090225564
248,109.34747583243825
16,109.10042964554243
107,108.99837662337661
64,108.97905477980666
83,108.80397422126747
73,108.35329670329669
176,107.41666666666667
38,107.30457142857142
59,106.23542857142857
120,106.13314285714287
66,106.09591013824885
45,105.56028571428573
138,105.390607424072
199,105.09485714285717
50,104.35535714285716
196,104.14605110336817
122,104.04587688734031
197,103.24309723889557
124,103.23889555822326
178,102.77310924369748
153,102.46733821733821
63,102.04171668667468
99,101.53447204968944
67,101.5192546583851
89,101.34371184371184
210,101.06521739130434
105,101.02581032412968
130,100.60683229813665
186,100.38201530612244
198,99.50505689001264
68,99.28985969387756
27,99.04496173469387
246,98.68636363636364
170,98.15097402597401
209,98.00129870129868
114,97.90194805194805
84,96.83597883597884
195,96.76521164021166
175,94.63775510204083
76,94.25607142857143
25,93.43181818181819
77,92.56885125184094
240,92.27733236151603
17,91.91035714285715
135,91.60750728862973
150,91.15196793002917
211,90.54285714285713
194,90.07104863221883
36,89.57802795031057
156,86.46915584415585
181,84.67426850258177
115,81.49107142857142
214,79.14146567717997
