engine_id,MAE
112,180.567940410971
88,173.8365673716458
85,173.3374241692784
255,169.84514783170798
118,165.33510344681113
31,164.55644733644525
158,152.9180309136404
135,150.87628707993326
260,149.92689687270277
156,149.3239545428898
257,148.71251217008123
51,148.2818906182606
64,147.44209766453355
94,146.3682719114951
128,146.05393679555155
153,145.9682537341933
149,145.56521080022918
103,144.4350249420511
105,143.97666820596731
32,142.25800002694584
81,142.1916798075859
203,141.8149051360846
180,140.87330702947847
148,140.35355674384212
131,140.21203883895095
239,138.99468165927365
240,138.20984090909093
106,136.58393877399115
254,136.07541204419587
146,136.03641495061544
11,136.00864455877456
181,135.68809550518927
124,135.60678469659766
2,134.63746375451765
251,134.1447542096147
84,134.08156897349448
41,134.0522413865041
245,133.11278454809766
190,133.09006084829804
164,133.00389305924153
171,132.24321944252742
12,132.20098253367004
127,131.83319279758183
228,131.22033515426372
91,130.78303607281893
196,130.53322481396896
218,130.48858406315023
134,130.42844683478913
236,129.9250404447798
242,128.67627525752525
248,127.7063792670232
76,127.66707466177317
113,127.18235214670044
145,127.03496708333333
159,126.06299118951226
48,125.87957155521785
75,125.0361083994709
220,124.75875814878093
13,124.67805784580497
47,124.66926923076925
144,124.0409999650993
243,123.88934284384145
216,123.85462366893407
73,123.71500822829132
232,123.65000653907498
161,123.38720590384244
42,123.3700227304983
157,123.2145465796966
167,122.76779448487015
204,122.7535961402579
80,121.57363805654168
155,120.59451778911566
200,120.145256419295
109,120.10310991572528
50,119.76661660830999
123,119.75849882086167
104,119.65739186660798
4,119.04982269021738
191,118.80387788170823
198,117.7388843175011
39,116.93146975008631
168,116.91537344040822
101,116.77528147321428
121,116.62757458976468
150,116.58626397058822
3,116.39014561424241
215,116.28340848794063
166,115.94287828253702
237,115.92630482720516
110,115.91833578431371
116,115.65480679374389
189,115.40569986369115
223,115.14645566010834
147,114.87616330121492
100,114.8703021577381
43,114.84040419372295
142,114.81137116846352
160,114.616921875
23,114.59434241071429
18,114.26710942060753
140,114.09870186970493
199,113.58151608560092
205,113.56097357196847
182,113.50038870246084
36,113.40879652255637
37,113.25665263143566
25,113.119066923877
183,112.8949969015962
138,112.76368251304999
65,112.75648059145155
96,112.5640442842408
61,112.52478257770173
259,112.43625919913421
28,112.41433607164647
34,112.30582047281723
54,112.30098480503993
111,112.24825910834132
206,112.21782058823527
211,112.06780928478474
9,111.86624790496666
72,111.84253981937603
99,111.82870785307081
44,111.78366166535484
82,111.44397052695626
222,111.06692355503293
129,111.01104734126983
209,110.71291318304245
202,110.61379070881225
249,110.5790399013949
115,110.51369247311828
15,110.42623272736407
40,109.40410697518443
89,109.10643758294626
163,109.04898159757823
154,108.73452758215963
247,108.7078210180624
14,108.54696079253297
71,108.54392214835784
175,108.32640666666666
46,107.9682115079365
162,107.76924975024976
174,107.68497950201207
246,107.4106217948718
92,107.32112967790523
35,107.29567274220032
213,107.1900632183908
186,107.18983526183919
195,107.02278354199758
210,106.94415094283328
114,106.5169882127193
24,106.37948044217688
93,106.0667230489418
21,106.06543271221531
26,105.92515667773283
33,105.67486921296296
230,105.61316450617284
95,105.5983416821274
207,105.55052422426154
59,105.31832718039536
201,105.12810119047619
139,105.11068678291406
22,105.06241386054421
86,104.9536313806098
90,104.77945474452554
79,104.68795591908092
152,104.60553634085213
233,104.54417217530323
126,104.47848809523809
170,104.41916466214364
169,104.41202052238806
77,104.2189811063729
235,104.06491632094756
250,103.93253387734808
226,103.84921747150487
179,103.57673385183192
10,103.54651029359113
62,103.43820802005011
122,103.31817803837953
132,103.26995630411255
227,103.08794967532468
241,102.89658883477634
6,102.74870114764268
177,102.30646153846153
221,101.97163160854893
60,101.96683496969696
68,101.6810447761194
130,101.60367159763314
187,101.59842687559353
117,101.16656
229,101.15293097041847
38,101.08016933333334
172,101.06478300425859
52,100.99233691444057
17,100.82763565891473
151,100.79943064646466
27,99.99547666666668
224,99.94962674216028
83,99.6707969187675
184,99.07516022603485
256,98.96153273809523
141,98.59262186437074
87,98.0928081232493
193,97.97954967320263
7,97.90824119241194
98,97.88122075569358
66,97.84320604605479
119,97.75202032520323
56,97.4534909941249
49,97.066798007548
125,96.63521011396011
30,96.509077294686
165,96.06066481106612
143,95.92506956521738
217,95.6958818181818
136,95.56907835971367
102,95.50535398230087
63,95.41660968660968
78,95.24089292929291
58,94.6597971861472
238,94.28221731945303
176,94.25469026548672
133,94.25231481481481
185,93.6907932900433
197,93.26505629645435
55,93.24845515788223
19,93.22219047619048
70,93.19221428571427
20,93.06110841423948
234,92.8688549382716
29,91.87049711538462
16,91.77075889967638
137,91.47761340206185
173,91.124375
225,90.96611164021164
74,90.63117757009344
8,90.5221704029304
5,90.35643843777582
219,90.34511224489796
208,89.62283754208755
108,89.54901984126984
1,88.9206462585034
97,88.3485815602837
188,88.34821790065607
214,88.27978070175439
253,87.91397108843539
194,87.52053837342496
178,87.50461855670103
212,87.1849149659864
107,86.94027988855117
231,86.76728739002934
53,86.70063573883161
258,86.07739389233954
45,86.05089166666669
67,85.37569680851064
57,84.89566947565542
252,83.92207142857143
69,81.08813529411765
120,78.94009615384614
244,77.41404958677687
192,76.83710365853659
