engine_id,MAE
112,202.69313553378782
88,194.74146761110347
85,185.6556851287519
255,185.23407935975996
118,184.47400819686132
31,181.38872437595722
158,168.6457843272051
156,163.6517162644808
153,163.1071541747183
51,162.45519086194366
94,162.07295123413465
135,161.59093688993318
128,161.4213909819996
257,159.4144622517635
260,156.36650971930231
149,155.2361989471804
103,154.75322021831923
64,154.20699797892692
148,152.7728333314228
131,151.3905403026284
2,151.25535053701805
81,151.00283526433267
203,150.8434223168123
105,150.3040175860202
32,149.02446662261045
146,148.8463412522266
41,148.73190582883095
180,147.51141804968955
11,147.44821215913052
254,147.23361638259485
251,145.93261303219208
240,145.31403501582804
124,144.82843642068693
239,144.18467449779922
106,144.07148964775476
190,142.9087655112684
84,142.34805929373977
181,142.21368483449473
242,142.08351736348982
127,142.0276553731774
164,141.91215660509394
245,140.31836449215993
12,139.89638425672305
91,138.34097732084965
236,138.24904037619328
228,137.89848101194505
76,137.5527276241319
171,137.30368475479887
134,136.79421714737015
196,136.69498519601217
145,136.01801211594855
248,135.98700205503366
218,135.66997640564043
157,135.13574052874418
232,134.60325083731945
161,134.25318948459133
75,133.70864089739328
204,132.48237054364265
220,132.34403817018458
47,132.20793960914725
159,131.8238689379279
167,131.69427158484194
113,130.56463591839318
4,130.19116334161438
73,130.1083970610788
13,130.0346792898459
144,129.93215313152456
216,129.65164091244912
155,129.1087911772095
104,128.72131042183148
200,128.04836760791542
243,127.5952693110083
42,127.08059552102934
50,126.8160411067061
80,126.79351829435903
123,126.6272415129368
48,126.10580081345174
109,125.47929486041421
191,125.39196512643487
168,125.21026361851325
100,124.42800391804283
223,124.20186130855727
39,123.60825654335548
215,122.70911227651519
121,122.70629227021055
140,122.13705796625307
101,121.86975804101453
199,121.75297407608113
166,121.23576231806781
37,121.05838726403042
189,121.04367811153205
96,120.88946347477109
18,120.84540802025333
183,120.8328776106283
116,120.74556485198477
142,120.39483954971203
110,120.28309189491524
3,120.24656656689929
36,120.08206895059776
15,119.97763109384387
147,119.80405802047828
237,119.69389006455607
209,119.59966921839727
163,119.38030669354775
259,119.18046102300636
206,119.14568408629404
160,119.08250045899726
115,118.84369849028745
198,118.71570369186277
9,118.59283727161252
25,118.47991989876472
44,118.02821114772755
34,117.92729061742473
54,117.92101529612471
211,117.81454181208584
175,117.72927011298268
99,117.68016826734744
205,117.31988961571918
138,117.09324001643719
82,117.05909893131599
28,116.85105964799936
23,116.71890883392102
126,116.50710543921785
150,116.46073827784637
202,116.23665186664441
129,116.22898881914166
65,116.1803802084651
43,115.99830247932633
72,115.98603098853657
111,115.90438569050066
247,115.46443048732984
61,115.45843769712589
249,115.25443385851734
182,115.1291608497999
222,114.4344394612457
46,114.30974763901094
22,114.24135496838016
40,114.03300425929014
154,113.53381429972451
14,113.09606998769239
162,113.04380645024821
71,112.99090380016686
246,112.88000114211572
139,112.08238530588027
195,112.0578152229681
89,111.96362807628722
174,111.65740289983664
62,111.52489005129621
233,111.48456204570206
90,111.38100553666918
186,111.32659741524215
35,111.29819960489978
21,111.28755217441713
93,111.23090701162339
10,110.99897601347584
122,110.94721442919321
86,110.74777875156978
207,110.63097218444469
210,110.48956739983248
26,110.4834197486694
201,110.4002784901179
92,110.2208227546739
114,109.89316879280939
230,109.72636894859792
33,109.61998844373163
132,109.28968963782063
77,109.21058629352588
250,109.0966492871026
95,109.05663398094495
235,108.98961790618301
152,108.80263434476018
213,108.7672823967963
59,108.44986001873421
170,108.18713378522529
229,107.7460179235594
169,107.6256777113483
17,107.31852292812397
130,107.12334599328291
79,107.09777453817476
24,106.30988225533675
151,106.30503754059333
68,106.28568127499548
241,106.18541824432833
179,105.84689887070658
38,105.84152142944457
60,105.7997853567555
224,105.51844763029108
227,105.30197900519012
221,105.15060966567805
177,104.9142384929012
6,104.86330259673913
226,104.21521361390188
117,104.15960258947919
83,103.66592010594117
66,103.13958605629345
119,103.11622964463177
27,102.67677285067576
172,102.5231668245587
193,102.28032257695504
49,102.19653471948605
7,102.0824265690931
98,101.599040329358
187,100.96163174571792
30,100.62393394243031
143,100.48110473837191
52,100.29804956910918
125,100.20958218913995
87,99.79487649499288
63,99.6738316210092
58,99.01185796715752
256,98.81088149489823
165,98.68076380956505
102,98.37406886745411
141,98.19541312377012
55,97.9177391834729
56,97.82616834470291
184,97.72315844523014
78,97.34710762596971
176,97.25608837076025
217,97.19532135836606
238,97.17025350298412
185,97.16227900185636
136,96.83394306256189
133,95.86546615734298
234,95.1589315556015
19,95.15588016922152
225,94.77627560155992
20,94.49985491101755
74,94.49325149194951
5,94.01825065528008
219,93.5623921668264
137,93.09855312567262
70,92.95261304331642
29,92.55018614334028
108,92.43203141482743
208,91.97671675072894
173,91.79240832532221
8,91.71146116469072
197,91.34744853463671
16,91.0968011629533
253,90.91303674276958
188,90.89724549785024
53,90.42897604303056
194,90.33381668571366
1,90.11840036838512
212,90.05093104073232
214,89.83373509747226
97,89.63879245713242
178,89.62018314103895
45,89.55970864749412
107,89.50138195602263
231,89.42989589477938
258,88.14826049936812
67,87.30166986272921
57,86.43302004367239
252,85.00479865899638
69,84.47658690802095
192,81.95392107314615
120,81.05428377965286
244,77.88591243198957
