engine_id,MAE
69,151.30917719582982
96,139.62419591907457
92,139.194341923396
67,134.61479502201314
56,129.42091316142992
83,126.53305930899022
86,124.72009141216054
95,123.71319007952484
64,122.9570618200292
94,122.09264630529252
17,120.89382703706454
7,118.99153023146566
84,118.80650990711956
46,118.47500903815688
54,117.18304943476116
5,115.25965636310865
2,112.21167631730059
11,110.25255857356524
81,109.72183449342145
31,109.63865376094152
48,108.9403954711463
25,108.33095492275794
16,107.09647176233167
72,106.84782510349478
51,106.2262303122527
49,106.00959577889581
71,104.96833371505687
59,104.67513496625088
20,104.51329336499889
75,103.61593173018564
76,102.90300322814636
73,102.7882372844853
80,101.89125513601877
47,101.10095576178429
66,100.60099160389949
78,100.34367728805181
82,98.90049353065572
41,98.74075520823722
32,98.03705219607548
44,98.03094958059152
1,97.7916415696962
22,97.48961490188917
26,97.4076976956747
18,97.25996924083819
97,97.191832899149
10,96.98910501089806
43,96.8574811213695
89,96.79856886816742
79,96.4003739307978
33,96.19431312489863
55,96.19038633501634
42,95.91557850070359
100,95.70256127491379
15,95.45353404850412
88,94.98334701273748
53,94.79239131489702
30,94.58697334961232
38,94.51781170511889
3,94.31600302455719
21,94.29569422603095
85,93.68490292241597
34,93.58686869074775
4,92.90756751902364
9,92.32316295309562
62,92.13020610680607
68,91.81251158723168
52,91.69239449519551
40,91.28184220052553
63,91.24908087132142
6,91.08724137934408
35,90.23651430927626
99,89.86307215886274
60,89.57713816974724
14,89.3693486065449
87,88.7586016908426
50,88.17454547490138
19,87.56130282439501
13,85.62438671684801
61,85.39570684666579
23,85.35850123915748
28,85.2181957783023
12,84.89107503374241
74,84.23545379885846
37,84.08276765936431
29,83.21839469337878
98,82.1465544210814
24,81.99460020599062
65,81.88127437060756
36,81.7318766888377
45,81.65081820595542
27,81.64048438973823
70,81.53525025332854
90,81.50547281526617
58,80.42948923625528
8,79.80410286126957
77,79.77402324122532
93,78.36123311264366
57,76.18996900728814
91,71.86417428248332
39,71.26767868804399
