engine_id,MAE
69,163.92626704554405
96,145.85343211659213
92,143.97746993755473
86,143.17351002630159
67,142.3231106678038
2,135.53512100869037
64,132.58764562935664
83,132.04672383079844
17,131.07032114664713
94,129.607911022389
95,129.35886790834624
56,128.0995179074151
5,124.34222875822574
84,124.33263954340025
46,123.27277629201005
7,122.3588575399839
31,121.62051124781208
81,119.0768613260259
25,117.59064475118115
54,117.25653920987757
20,117.18092529630401
16,113.98188921771472
75,113.79689994554842
11,112.83996372121983
78,112.58861062791613
59,112.51157972547743
73,111.06982826892241
48,110.96323303646511
51,110.29190233018663
72,110.16634943455826
89,109.86266842466412
82,109.21433363370369
66,108.62156303405762
18,108.56531590885587
97,107.29076042175294
10,106.90614891052246
41,106.61447474161784
30,105.75194408176662
76,105.64763984440258
71,105.63031392188589
49,105.57015061959987
43,105.15907957015499
55,104.02087662925183
47,104.00260268837397
1,103.794107232775
79,103.62754803734856
26,103.61597081777212
15,102.93291497999623
32,102.77195987701415
22,102.51468091328938
88,102.47508143201287
52,102.15839065740138
33,102.07371928067815
44,101.76235426494054
100,101.4538709653304
21,100.51323001914554
80,100.47686551222161
34,100.08367702696059
14,99.83821695904399
53,98.19246255026923
99,97.87302902563295
42,97.73855030454439
35,97.72187359149639
40,97.45326713227878
9,97.42248830159505
38,97.09016427793703
3,96.28519693017006
68,96.16372791496482
61,95.89408608336947
85,95.76795221593258
6,95.7447952771709
4,95.1777418108954
62,94.4842265225196
19,93.91094637362757
50,93.41154025849842
87,92.80762145275206
74,92.61505720719047
12,92.32195959972734
63,91.79646093477079
27,91.4017347063337
60,91.33852766354879
37,90.79720681454955
23,90.27942373813727
28,89.63474024387828
13,89.5852666241782
36,88.32762194125452
90,85.62505586864879
70,85.2771229912253
98,85.13501924787249
93,85.08838129043579
58,84.76562716835423
8,84.43084354593296
45,84.39573079403316
24,83.32077130769429
77,82.9162879129058
29,82.7821456704821
65,81.91820522383148
57,81.5608990388758
91,79.48323061352684
39,72.8416203585538
