engine_id,MAE
69,166.064776344086
92,152.3888103448276
96,151.58799603174603
67,149.29758142493637
83,139.05838842975209
86,136.7816791483113
2,135.8930425531915
56,135.42578125
64,134.53773552955664
95,134.2244019396552
94,129.39270531400965
84,129.37534168157424
17,128.77522222222223
5,127.8087614678899
7,124.90520432692308
54,123.96568292682927
46,123.42070731707317
31,119.90710382513662
81,119.43789065255731
20,116.33390710382514
11,115.62904761904761
75,114.51366573033707
25,114.15743947858473
48,113.3351111111111
78,112.93325925925924
59,112.72022222222222
16,112.46819620253163
73,111.27294238683128
82,110.19343558282208
72,110.02478395061728
89,109.53842424242424
51,109.41444444444444
49,109.20475609756099
66,108.82893333333334
76,108.61666666666669
41,108.13360606060607
47,108.09239263803681
10,107.82444117647059
22,106.97833333333334
43,106.69112903225806
88,106.44740740740738
52,106.42182098765431
18,106.17006944444444
30,104.69573426573427
97,104.46366666666667
1,104.28385714285716
71,103.88891719745224
15,103.88190322580645
44,103.17192857142857
33,103.01885906040268
79,102.50726351351352
34,102.25965277777779
26,102.1952364864865
68,101.73381756756757
100,101.5665100671141
42,101.17920689655173
38,100.7301048951049
32,100.68153571428572
21,100.2785763888889
99,100.05365671641792
6,99.68113138686131
9,99.33913333333334
40,98.96467153284671
80,98.83779850746268
85,98.82097323600975
14,98.67054263565892
55,98.53535211267607
53,98.44319444444444
4,98.16307971014491
61,96.86048507462687
62,96.74507751937985
50,96.03418367346939
35,95.68442307692307
3,95.00265625
60,94.00750000000001
87,93.46767716535433
23,93.10380341880342
63,92.45845528455284
12,92.44306722689078
74,91.92552173913043
28,91.69144736842105
19,90.73771028037385
13,90.43107142857143
37,89.96163865546218
27,89.00314285714286
36,88.77406542056076
8,88.5779292929293
45,86.0186448598131
77,85.42029126213593
29,84.88941964285713
90,84.8740291262136
65,84.65470588235293
93,84.2366826923077
98,83.95523809523809
58,83.56478947368421
24,82.61678947368421
57,81.70858823529413
70,81.26611764705882
91,78.0097619047619
39,72.47733766233766
