engine_id,MAE
94,149.63384400034602
56,149.5310424696204
92,147.17573695936028
48,146.65111502653497
97,140.57258272014738
18,137.3542772799003
25,136.5527638863103
51,136.15371510969834
54,135.40593793534717
17,131.59510178396283
69,131.19807201701693
82,130.683448669174
83,125.51021445287365
4,122.26910993403824
5,119.73565079679682
64,119.51425675499102
11,118.71371458097276
2,116.45754412143829
9,115.35903690256106
96,115.14997791467594
95,114.75885792800277
67,113.72676407401369
86,112.50218540025625
3,112.04577716676664
68,110.44349289500411
88,108.07341079309678
46,107.02129188711093
7,106.38386715130424
41,105.68328259985292
72,104.22189720559658
26,104.16138736808641
71,102.62469821360942
34,102.40908378883263
38,102.13506752856198
55,101.18854281612552
31,100.78735657349
44,99.64260572851276
21,99.10826980520918
80,98.72214573469195
63,97.0635833972266
66,94.6613171260327
81,94.13014983908204
10,93.9644940533704
84,93.71526306477476
40,93.47028455642443
20,93.21609026355408
30,92.92786235205541
47,91.43197834449947
16,91.37957825456868
59,90.94667346619465
75,90.17262690426253
33,89.81549568616842
32,89.49998253536627
89,89.22293824404349
52,88.50316267952935
14,88.28488250728016
53,87.79821266235776
61,87.6347909372251
79,87.57201464888473
43,87.55369564979222
49,87.3257187711748
73,86.45734043991249
22,85.9927930284
1,85.5766485337607
78,84.64551590830425
60,83.84786173419083
13,83.17675421256271
76,81.51068035624628
23,81.33387037922165
74,79.8253506417785
100,79.69625190164562
35,78.49694199179258
6,77.84196675115307
42,77.41835813052748
8,76.47514717986151
85,76.41536881779386
15,75.64662847038518
28,72.5276823878735
62,72.2805283281298
99,71.93925417535456
50,71.82208817169376
70,70.81448979518059
19,70.7509974610771
36,70.02552813449468
12,69.84109635831801
57,69.51075261564867
77,68.19008347153745
27,67.82568752853285
65,67.78432595637867
90,67.29393084477321
98,66.83630573325301
87,65.4237983007021
29,65.27746103331371
58,64.25883955781454
91,62.10530696359848
24,62.08214854113676
93,61.56114481025475
45,61.403125664294045
37,60.652532469466266
39,52.63834306787866
